"",Orthogroup,"omegaCany2spe","OCNany2any","OCNspe2any","OCNany2spe","OCSany2any","OCSspe2any","OCSany2spe","dNCany2spe","dSCany2spe","arity","branch_id_1","branch_id_2","branch_id_3","branch_id_4"
"15754","787111843",140897.2788,5.4283,4.0399,3.4643,1.0936,0.0082,0,1.2602,0,"2",112,138,NA,NA
"15755","787111843",10.5427,11.8151,8.6209,5.9158,1.1514,1.0449,0.0401,1.0245,0.0972,"2",114,145,NA,NA
"15756","787111843",6.1531,11.9976,6.0419,5.0421,0.5699,0.0435,0.0443,0.9442,0.1535,"2",118,149,NA,NA
"15757","787111843",21.0108,15.0108,9.4806,3.0816,0.9408,0.9151,0.0142,0.6349,0.0302,"2",119,171,NA,NA
"15758","787111843",248907.9979,3.3213,2.8986,3.1843,5e-04,1e-04,0,2.0495,0,"2",132,176,NA,NA
"15759","787111843",358.2224,10.7655,8.4548,3.575,0.008,0.0036,0.0039,0.5442,0.0015,"2",134,153,NA,NA
"15760","787111843",78.4255,26.2361,22.0782,4.3254,3.5102,2.4934,0.0169,0.4078,0.0052,"2",135,145,NA,NA
"15761","787111843",4.3977,19.0185,16.7528,3.8362,0.1322,0.0744,0.0734,0.4565,0.1038,"2",135,148,NA,NA
"15762","787111843",3.2495,11.0558,7.4546,3.0146,2.1685,2.0348,0.0731,0.4627,0.1424,"2",141,148,NA,NA
"15763","787111843",3.621,10.4802,8.4935,3.0184,1.4781,1.3528,0.0603,0.6948,0.1919,"2",145,150,NA,NA
"15764","787111843",12.6031,22.0099,19.1962,6.5482,0.9411,0.5553,0.0493,0.7732,0.0613,"2",145,151,NA,NA
"15765","787111843",876.1601,28.2331,23.5922,6.6258,1.9096,1.9059,0.0034,0.5987,7e-04,"2",148,153,NA,NA
"15766","787717372",64.2435,3.9684,3.9483,3.9645,7.614,6.8982,4.9727,143.4801,2.2334,"2",19,30,NA,NA
"15767","787717372",21.4758,3.0652,3.0594,3.0652,19.1836,18.6225,11.4055,124.5396,5.7991,"2",19,145,NA,NA
"15768","787717372",46.8277,3.9292,3.9052,3.928,13.3976,12.0335,4.2374,81.7744,1.7463,"2",30,145,NA,NA
"15769","787717372",61.0386,3.5221,3.5216,3.5189,2.9316,2.5114,0.6287,24.4594,0.4007,"2",56,148,NA,NA
"15770","787847414",8128.3684,22.8655,17.2095,3.9948,0.9122,0.2473,2e-04,0.5143,1e-04,"2",8,10,NA,NA
"15771","787847414",1195.4432,12.0283,11.5801,3.8049,0.025,9e-04,9e-04,0.5143,4e-04,"2",8,19,NA,NA
"15772","787847414",1590.985,17.8845,8.854,3.9878,1.0493,1.0002,5e-04,0.6412,4e-04,"2",8,57,NA,NA
"15773","787847414",4.814,9.9642,8.6745,5.2939,1.6586,1.1648,0.0824,1.1067,0.2299,"2",8,69,NA,NA
"15774","787847414",210.4204,14.4626,7.6046,3.8924,3.4457,3.3726,0.0037,0.5991,0.0028,"2",8,75,NA,NA
"15775","787847414",1072703.7097,17.5918,13.9366,4.0071,1.0334,0.9989,0,0.5046,0,"2",8,153,NA,NA
"15776","787847414",1591.0666,12.4272,9.093,3.9571,1.0103,1.0063,9e-04,0.6152,4e-04,"2",8,171,NA,NA
"15777","787847414",3759.249,17.9848,9.7372,4.0009,0.2302,0.1314,2e-04,0.6014,2e-04,"2",10,22,NA,NA
"15778","787847414",989.1422,51.4563,39.1122,9.397,2.1809,1.5485,0.0027,0.7435,8e-04,"2",10,145,NA,NA
"15779","787847414",3673.872,39.6006,29.5894,6.7651,0.0394,6e-04,6e-04,0.6821,2e-04,"2",10,148,NA,NA
"15780","787847414",140.8404,29.1323,17.0111,4.0213,0.1685,0.0046,0.0058,0.4107,0.0029,"2",11,19,NA,NA
"15781","787847414",106.8575,17.683,10.999,3.0858,2.1522,1.8989,0.0052,0.4531,0.0042,"2",11,118,NA,NA
"15782","787847414",765.1702,25.9157,16.7483,6.7235,4.8823,4.6932,0.0024,0.7487,0.001,"2",11,148,NA,NA
"15783","787847414",131.4628,22.4009,15.4252,3.3648,1.9914,1.8203,0.0052,0.4669,0.0036,"2",12,23,NA,NA
"15784","787847414",676.3598,13.5956,9.8349,3.9775,1.9659,1.9208,0.0015,0.6545,0.001,"2",12,44,NA,NA
"15785","787847414",157.2951,21.9773,15.9673,6.3057,1.9497,1.8696,0.0078,0.7784,0.0049,"2",12,88,NA,NA
"15786","787847414",14448.4248,7.1537,6.9513,3.9654,4e-04,1e-04,1e-04,1.112,1e-04,"2",13,21,NA,NA
"15787","787847414",5.2244,7.6026,5.8635,4.8051,0.2997,0.1013,0.1066,1.8107,0.3466,"2",14,82,NA,NA
"15788","787847414",3.9766,5.6669,1.0098,3.009,1.0156,0.0423,0.0399,0.9115,0.2292,"2",14,104,NA,NA
"15789","787847414",26.8122,29.6936,15.7768,5.1801,1.74,0.7624,0.0145,0.6242,0.0233,"2",16,28,NA,NA
"15790","787847414",73.3551,26.1483,10.6453,3.7179,0.5063,0.3425,0.0076,0.4365,0.006,"2",16,36,NA,NA
"15791","787847414",924.6054,21.3518,15.0566,4.7158,0.0095,5e-04,0.0015,0.6563,7e-04,"2",16,40,NA,NA
"15792","787847414",106.1464,17.9689,9.4664,4.1979,0.0468,0.0024,0.0054,0.6104,0.0058,"2",16,57,NA,NA
"15793","787847414",5.3064,12.8581,6.8467,3.144,1.3037,0.0276,0.0276,0.6671,0.1257,"2",16,66,NA,NA
"15794","787847414",76.0224,28.7157,19.0187,6.2869,2.5856,1.0601,0.0125,0.7651,0.0101,"2",16,153,NA,NA
"15795","787847414",671.6281,16.4319,9.191,3.3494,0.2269,0.0105,0.0012,0.4729,7e-04,"2",18,39,NA,NA
"15796","787847414",13.1294,13.0954,8.5869,3.0191,1.1469,0.0672,0.0168,0.502,0.0382,"2",18,42,NA,NA
"15797","787847414",4.3852,19.5225,12.6587,4.2081,1.2792,0.1413,0.0534,0.6921,0.1578,"2",18,66,NA,NA
"15798","787847414",4.2314,5.8481,5.25,4.9692,0.2298,0.1214,0.1223,1.6805,0.3972,"2",18,77,NA,NA
"15799","787847414",145.515,19.9688,16.5878,4.7448,2.9126,2.6568,0.0073,0.5416,0.0037,"2",18,148,NA,NA
"15800","787847414",16518.7555,29.1207,23.2578,8.4451,1.0227,0.976,2e-04,0.8358,1e-04,"2",19,54,NA,NA
"15801","787847414",162.1043,15.3821,7.6512,3.0822,0.7082,0.1357,0.0029,0.5274,0.0033,"2",19,58,NA,NA
"15802","787847414",39.6884,21.7884,12.2059,4.2566,0.5891,0.0114,0.0121,0.6552,0.0165,"2",19,66,NA,NA
"15803","787847414",81.5335,18.5712,10.5998,3.9194,0.0249,0.005,0.007,0.4365,0.0054,"2",19,75,NA,NA
"15804","787847414",65128.4439,37.2007,28.9316,5.2896,0.5731,0.508,0,0.4825,0,"2",21,40,NA,NA
"15805","787847414",403.3157,44.3035,30.3343,4.681,6.2063,4.8022,0.0036,0.4362,0.0011,"2",21,56,NA,NA
"15806","787847414",771.4836,34.5675,19.2322,4.9766,1.1673,1.1324,0.0013,0.502,7e-04,"2",21,57,NA,NA
"15807","787847414",33.9504,12.1537,10.2428,3.0196,0.052,0.0292,0.0101,0.5515,0.0162,"2",21,67,NA,NA
"15808","787847414",3.8129,24.168,19.3278,3.9465,2.6515,1.9,0.0662,0.5033,0.132,"2",21,68,NA,NA
"15809","787847414",14.9932,16.7751,13.317,3.6433,2.1286,1.6631,0.0259,0.5052,0.0337,"2",21,69,NA,NA
"15810","787847414",100.0323,15.7736,12.3248,3.5884,1.1184,0.8807,0.007,0.6441,0.0064,"2",21,82,NA,NA
"15811","787847414",10.7484,35.1912,28.1113,3.7079,1.2141,1.0094,0.0332,0.3427,0.0319,"2",21,88,NA,NA
"15812","787847414",1865.3771,10.0519,7.2033,3.3666,0.3926,0.2823,7e-04,0.6265,3e-04,"2",21,161,NA,NA
"15813","787847414",1017.704,31.0894,28.4358,5.6758,3.876,3.7709,0.0019,0.5827,6e-04,"2",21,171,NA,NA
"15814","787847414",9.7122,13.0813,12.4807,4.2866,1.0489,1.006,0.0342,0.72,0.0741,"2",21,172,NA,NA
"15815","787847414",152.184,21.8882,8.0029,3.1752,0.9946,0.0076,0.0031,0.4605,0.003,"2",22,28,NA,NA
"15816","787847414",2138.4903,20.7568,15.1825,3.762,0.0787,5e-04,6e-04,0.5399,3e-04,"2",23,34,NA,NA
"15817","787847414",3.6221,12.3466,5.4138,3.8413,0.1378,0.0631,0.045,0.761,0.2101,"2",23,58,NA,NA
"15818","787847414",859.3232,13.0692,10.1048,3.9007,0.9064,0.5231,0.0014,0.5283,6e-04,"2",23,63,NA,NA
"15819","787847414",39.2411,21.7112,13.1927,3.8309,0.5654,0.3331,0.0125,0.4454,0.0113,"2",23,70,NA,NA
"15820","787847414",275.4731,14.7666,10.9618,4.3657,0.0647,0.0252,0.0041,0.7316,0.0027,"2",23,128,NA,NA
"15821","787847414",45.9306,8.6356,8.4597,3.1106,0.576,0.1095,0.0103,0.7164,0.0156,"2",23,176,NA,NA
"15822","787847414",78.1126,19.264,12.6737,5.8907,3.8491,3.6012,0.0119,0.7512,0.0096,"2",26,42,NA,NA
"15823","787847414",393.4338,22.4345,13.6549,6.0164,0.7961,0.0552,0.0034,0.8568,0.0022,"2",26,58,NA,NA
"15824","787847414",3.0318,36.4991,21.8196,8.5283,6.3005,2.8237,0.1738,0.7898,0.2605,"2",26,75,NA,NA
"15825","787847414",8.9119,15.9917,9.1484,4.6797,1.0491,0.9898,0.0274,0.8849,0.0993,"2",26,134,NA,NA
"15826","787847414",999.9812,42.3765,29.9935,7.0399,2.0403,1.0938,0.0019,0.6636,7e-04,"2",28,88,NA,NA
"15827","787847414",198.4458,26.0098,16.0456,5.3727,3.0572,3.0289,0.0058,0.5969,0.003,"2",28,171,NA,NA
"15828","787847414",19.2603,19.7015,8.4774,4.9773,1.8699,0.7808,0.0185,0.5702,0.0296,"2",30,39,NA,NA
"15829","787847414",170.6519,24.7695,16.4888,4.4503,0.9807,0.0054,0.0055,0.5381,0.0032,"2",30,44,NA,NA
"15830","787847414",3.3781,18.3778,10.0397,5.0532,0.0691,0.022,0.0595,0.7635,0.226,"2",30,58,NA,NA
"15831","787847414",5.8187,24.484,14.8241,4.2366,0.0462,0.0395,0.0391,0.5557,0.0955,"2",30,128,NA,NA
"15832","787847414",10.9495,10.8355,5.8385,3.2843,0.0975,0.0082,0.0143,1.1958,0.1092,"2",32,86,NA,NA
"15833","787847414",1343.7195,5.4319,3.9916,3.9783,0.1519,7e-04,7e-04,1.1729,9e-04,"2",33,42,NA,NA
"15834","787847414",37.0568,10.7667,9.3048,3.9479,0.0232,0.0174,0.0122,0.9079,0.0245,"2",33,135,NA,NA
"15835","787847414",23.2127,11.1248,8.1672,3.8148,0.068,0.0127,0.0143,0.7278,0.0314,"2",34,42,NA,NA
"15836","787847414",57537.8914,17.9334,13.1219,5.4931,1.0084,0.9957,0,0.6621,0,"2",34,112,NA,NA
"15837","787847414",107.5088,10.6986,9.1538,3.523,0.0355,0.0075,0.0075,0.6071,0.0056,"2",34,128,NA,NA
"15838","787847414",4.5485,6.7411,2.0227,3.0274,0.0415,0.0324,0.0288,1.0007,0.22,"2",35,57,NA,NA
"15839","787847414",39.6166,23.1623,12.3581,3.7072,0.6179,0.5101,0.0086,0.5508,0.0139,"2",36,58,NA,NA
"15840","787847414",33.628,18.7686,6.5217,3.6585,2.0127,1.6228,0.0085,0.5267,0.0157,"2",36,64,NA,NA
"15841","787847414",24.5925,4.516,3.8047,3.097,0.0237,0.0113,0.0099,1.7429,0.0709,"2",36,72,NA,NA
"15842","787847414",3.2613,39.1077,29.4914,7.3494,3.1905,2.5483,0.1325,0.6855,0.2102,"2",36,78,NA,NA
"15843","787847414",9.6612,24.0565,13.3918,3.1211,1.3512,1.0056,0.02,0.414,0.0428,"2",36,104,NA,NA
"15844","787847414",3.5236,31.2689,21.546,6.091,0.5865,0.4217,0.0788,0.6407,0.1818,"2",36,121,NA,NA
"15845","787847414",9835.9647,44.0962,37.5512,8.4591,1.8933,1.7631,3e-04,0.7479,1e-04,"2",36,148,NA,NA
"15846","787847414",484.0679,12.7446,6.3677,3.0555,1.228,1.1322,0.0021,0.5707,0.0012,"2",36,161,NA,NA
"15847","787847414",4.3509,14.3584,8.4736,3.064,1.0275,0.0358,0.0341,0.5292,0.1216,"2",39,99,NA,NA
"15848","787847414",247.219,20.6719,11.8141,3.1511,0.1894,0.0847,0.0028,0.4386,0.0018,"2",39,148,NA,NA
"15849","787847414",143.3155,10.5119,6.0808,5.2362,1.9072,1.868,0.0063,1.0616,0.0074,"2",39,151,NA,NA
"15850","787847414",1636.771,20.1337,11.1416,4.953,0.3388,7e-04,8e-04,0.5985,4e-04,"2",40,61,NA,NA
"15851","787847414",8.7332,18.9885,14.3526,3.2749,1.0515,0.9515,0.0316,0.3428,0.0393,"2",40,70,NA,NA
"15852","787847414",11.8688,19.8175,17.0284,4.9435,1.0541,1.0196,0.0347,0.6832,0.0576,"2",40,99,NA,NA
"15853","787847414",6.2763,24.2149,18.4801,3.4254,0.7765,0.6386,0.0381,0.4245,0.0676,"2",40,121,NA,NA
"15854","787847414",3.291,17.7483,12.8323,3.3735,2.1283,2.0541,0.0631,0.52,0.158,"2",40,128,NA,NA
"15855","787847414",3.2028,16.2134,14.0057,3.6142,0.1582,0.1258,0.0803,0.5144,0.1606,"2",40,141,NA,NA
"15856","787847414",359.661,14.6324,7.8642,3.0751,0.2223,0.0049,0.0017,0.511,0.0014,"2",42,57,NA,NA
"15857","787847414",3.1746,12.2243,8.812,3.9604,0.3185,0.1843,0.0678,0.6812,0.2146,"2",42,121,NA,NA
"15858","787847414",32.0925,23.1874,17.7846,4.0048,2.0317,2.0037,0.0157,0.5519,0.0172,"2",42,153,NA,NA
"15859","787847414",590.408,10.9899,7.464,3.5629,3.8534,3.5958,0.0019,0.5209,9e-04,"2",44,56,NA,NA
"15860","787847414",3.1665,21.602,12.8334,3.8613,1.029,0.9717,0.0563,0.5427,0.1714,"2",44,70,NA,NA
"15861","787847414",29.3871,24.7894,16.9853,3.3513,1.2931,0.0305,0.0129,0.3998,0.0136,"2",44,74,NA,NA
"15862","787847414",4404.9685,6.9574,5.4823,3.2421,0.0015,2e-04,2e-04,1.1471,3e-04,"2",44,106,NA,NA
"15863","787847414",494.102,18.447,14.0713,6.2657,2.9893,1.0626,0.0032,0.8249,0.0017,"2",44,112,NA,NA
"15864","787847414",42.9483,26.5545,20.405,7.7925,0.2864,0.014,0.0213,0.8579,0.02,"2",44,145,NA,NA
"15865","787847414",187.9953,8.6501,5.9471,3.8458,0.0331,0.0031,0.0036,1.1791,0.0063,"2",46,47,NA,NA
"15866","787847414",159.7782,12.1582,7.5686,5.3596,0.0304,0.0037,0.005,1.4645,0.0092,"2",47,55,NA,NA
"15867","787847414",3.9882,16.2984,13.1889,3.2874,0.1153,0.0451,0.0452,0.4324,0.1084,"2",47,58,NA,NA
"15868","787847414",4.2268,13.8623,8.7158,3.1064,0.2646,0.1069,0.0387,0.5829,0.1379,"2",47,59,NA,NA
"15869","787847414",4.2294,40.9379,28.4802,5.8098,5.6772,5.6019,0.073,0.5147,0.1217,"2",47,61,NA,NA
"15870","787847414",4.4291,34.5645,22.9567,5.6293,1.0023,0.0624,0.0573,0.5853,0.1321,"2",47,63,NA,NA
"15871","787847414",3.6269,21.483,15.3567,5.4394,0.4086,0.2717,0.0756,0.6712,0.185,"2",47,119,NA,NA
"15872","787847414",10.0606,17.7988,14.1706,4.3312,1.0445,0.1136,0.0306,0.645,0.0641,"2",50,78,NA,NA
"15873","787847414",4.97,14.6801,13.7451,5.6048,0.9811,0.5873,0.0725,0.6224,0.1252,"2",54,63,NA,NA
"15874","787847414",1445.6175,7.9781,7.1866,3.9758,0.003,9e-04,0.001,1.1482,8e-04,"2",54,65,NA,NA
"15875","787847414",12.489,13.8316,12.6958,3.6014,0.0742,0.0462,0.0323,0.4421,0.0354,"2",54,135,NA,NA
"15876","787847414",72.0159,11.1932,7.5174,3.0219,1.9775,1.9731,0.0083,0.7498,0.0104,"2",54,140,NA,NA
"15877","787847414",3.1984,20.6597,15.9848,3.9991,0.551,0.2275,0.0761,0.4517,0.1412,"2",56,86,NA,NA
"15878","787847414",55.9062,28.8593,23.2786,4.5205,2.0201,1.131,0.0144,0.5189,0.0093,"2",56,148,NA,NA
"15879","787847414",35.9151,10.587,7.1549,3.0497,0.1582,0.0697,0.008,0.6262,0.0174,"2",57,115,NA,NA
"15880","787847414",1662.3731,38.4366,20.0323,3.5814,1.1138,0.9677,4e-04,0.3448,2e-04,"2",57,145,NA,NA
"15881","787847414",119.4622,23.483,12.2009,3.9431,0.0521,0.0051,0.0045,0.6487,0.0054,"2",58,112,NA,NA
"15882","787847414",742.5287,12.7702,6.5795,3.3039,0.0117,0.0011,0.001,0.7607,0.001,"2",58,135,NA,NA
"15883","787847414",4407.5949,12.1812,5.0399,3.2615,0.9649,0.9614,2e-04,0.8203,2e-04,"2",58,149,NA,NA
"15884","787847414",4.4304,8.5901,6.4444,3.8789,1.4065,1.038,0.0608,0.7341,0.1657,"2",60,78,NA,NA
"15885","787847414",113.3407,17.6255,7.6055,3.9476,0.433,0.1917,0.0051,0.6139,0.0054,"2",61,99,NA,NA
"15886","787847414",37.9537,44.3166,22.2928,3.9694,1.2526,1.0019,0.0109,0.3856,0.0102,"2",61,145,NA,NA
"15887","787847414",6779.0749,19.893,7.4212,3.8845,0.4523,1e-04,1e-04,0.4852,1e-04,"2",61,148,NA,NA
"15888","787847414",3.2868,17.446,10.9741,4.016,0.2361,0.0597,0.0546,0.4864,0.148,"2",63,70,NA,NA
"15889","787847414",11327.5209,10.1954,7.0999,3.5268,0.9278,0.0538,1e-04,0.6007,1e-04,"2",63,149,NA,NA
"15890","787847414",16.7145,25.478,21.6975,6.0928,2.0921,1.6368,0.0318,0.6631,0.0397,"2",63,153,NA,NA
"15891","787847414",23.0461,11.8649,8.5894,3.3318,1.0807,0.9962,0.0097,0.8008,0.0347,"2",66,104,NA,NA
"15892","787847414",4.413,10.2441,9.7729,3.5544,1.2745,1.0444,0.0552,0.8123,0.1841,"2",68,151,NA,NA
"15893","787847414",3.23,21.5139,14.5351,6.2734,0.6571,0.483,0.1581,1.0148,0.3142,"2",69,112,NA,NA
"15894","787847414",5.1204,45.0712,32.041,13.0045,2.2703,1.0854,0.1153,1.07,0.209,"2",70,74,NA,NA
"15895","787847414",14.3841,25.5441,17.7549,3.8914,0.2457,0.0152,0.0216,0.4387,0.0305,"2",70,84,NA,NA
"15896","787847414",6.0727,15.7468,9.9458,5.7468,1.1345,1.0831,0.0536,0.744,0.1225,"2",70,118,NA,NA
"15897","787847414",13.9753,26.7479,16.6425,5.0895,1.6491,1.0441,0.0255,0.6323,0.0452,"2",74,95,NA,NA
"15898","787847414",3.9329,28.7722,18.9275,5.9064,0.3719,0.0505,0.0609,0.7381,0.1877,"2",74,104,NA,NA
"15899","787847414",8.5473,16.7417,10.2218,4.0805,0.8561,0.0251,0.0242,0.6549,0.0766,"2",75,104,NA,NA
"15900","787847414",4.8027,10.6063,4.6458,3.506,1.1165,0.76,0.0288,0.5975,0.1244,"2",75,119,NA,NA
"15901","787847414",3.5356,10.2322,5.1531,3.2815,0.2429,0.126,0.0486,0.5711,0.1615,"2",75,151,NA,NA
"15902","787847414",4.9671,11.707,8.8893,3.913,0.0562,0.0487,0.0457,1.2788,0.2575,"2",75,165,NA,NA
"15903","787847414",3.114,8.1109,6.7136,3.6592,0.2959,0.2085,0.1117,0.8943,0.2872,"2",78,114,NA,NA
"15904","787847414",6615.0204,7.1096,6.6221,3.9822,0.8008,8e-04,2e-04,1.0829,2e-04,"2",84,140,NA,NA
"15905","787847414",1203.6831,33.1295,16.601,4.4775,0.9427,0.0018,0.001,0.4791,4e-04,"2",86,112,NA,NA
"15906","787847414",5.5368,13.559,5.5118,3.7852,0.4842,0.2883,0.0355,0.6483,0.1171,"2",95,121,NA,NA
"15907","787847414",241.775,7.8456,3.0828,3.0024,0.0023,0.0023,0.0023,1.216,0.005,"2",95,138,NA,NA
"15908","787847414",355.7129,9.9629,5.6212,3.0134,0.086,0.0151,0.002,0.7117,0.002,"2",104,151,NA,NA
"15909","787847414",6.4486,13.9756,9.0908,3.7808,0.4032,0.0629,0.0241,0.9981,0.1548,"2",105,112,NA,NA
"15910","787847414",8.8013,13.6946,11.9799,6.0313,1.1625,1.0608,0.0386,1.0311,0.1172,"2",112,115,NA,NA
"15911","787847414",8.596,14.8857,11.3421,4.7821,0.3864,0.2595,0.0361,0.8688,0.1011,"2",112,168,NA,NA
"15912","787847414",478.318,3.1998,3.1926,3.1756,0.0086,0.0043,0.0021,1.4787,0.0031,"2",114,176,NA,NA
"15913","787847414",3.9421,18.7064,13.2745,3.7327,1.1954,0.6773,0.0423,0.5521,0.1401,"2",119,153,NA,NA
"15914","787847414",479.7786,13.6968,9.5784,3.7143,0.2729,0.1401,0.0021,0.6244,0.0013,"2",134,145,NA,NA
"15915","787847414",1837.0677,16.9732,13.1503,4.3839,1.7453,1.739,8e-04,0.6829,4e-04,"2",141,148,NA,NA
"15916","787847414",84.9341,17.0945,14.9997,3.2208,2.731,2.5239,0.0097,0.4102,0.0048,"2",141,153,NA,NA
"15917","787847414",4.0257,20.3803,18.8671,6.8112,1.4276,1.2115,0.1361,1.0288,0.2556,"2",145,168,NA,NA
"15918","791275835",8369842.7039,6.0026,4.0048,3.0047,0.0126,0,0,1.5962,0,"2",0,153,NA,NA
"15919","791275835",31855.3263,6.0617,5.2805,3.0055,0.7049,0.4729,1e-04,1.0522,0,"2",2,88,NA,NA
"15920","791275835",2822.1383,6.1411,4.1114,3.0279,0.989,0.977,7e-04,1.231,4e-04,"2",3,56,NA,NA
"15921","791275835",5.089,6.0087,5.0093,3.2606,0.0628,0.0623,0.0601,1.1134,0.2188,"2",5,87,NA,NA
"15922","791275835",20.6936,23.0745,11.2124,4.8296,1.943,1.521,0.0313,0.6938,0.0335,"2",8,11,NA,NA
"15923","791275835",12.3969,26.2218,17.7397,4.7733,1.727,0.0424,0.0426,0.5531,0.0446,"2",8,30,NA,NA
"15924","791275835",168.9832,11.1103,10.6914,3.8827,0.046,0.021,0.0111,0.7125,0.0042,"2",8,66,NA,NA
"15925","791275835",318.1645,17.0198,12.7193,5.0308,0.2013,0.0276,0.007,0.7823,0.0025,"2",8,135,NA,NA
"15926","791275835",22.4367,15.0985,13.1258,3.3753,0.0484,0.0295,0.029,0.5142,0.0229,"2",8,171,NA,NA
"15927","791275835",12.4843,13.2001,9.1253,3.4439,0.2421,0.2284,0.0238,0.8362,0.067,"2",10,22,NA,NA
"15928","791275835",22639.4194,28.4685,18.7363,4.0074,1.0124,0.0185,1e-04,0.481,0,"2",10,61,NA,NA
"15929","791275835",49.4598,19.4251,14.9979,3.0649,0.2284,0.0182,0.019,0.348,0.007,"2",10,86,NA,NA
"15930","791275835",1120.423,13.733,9.015,3.8311,0.0504,0.0018,0.0018,0.7639,7e-04,"2",10,134,NA,NA
"15931","791275835",27.6586,16.7095,11.19,3.0979,0.3854,0.2533,0.0228,0.459,0.0166,"2",11,39,NA,NA
"15932","791275835",12.2901,12.3213,8.4441,3.0564,0.3383,0.152,0.0338,0.5107,0.0416,"2",11,99,NA,NA
"15933","791275835",3.8496,21.642,14.8387,4.323,1.122,1.0436,0.0836,0.5871,0.1525,"2",11,171,NA,NA
"15934","791275835",5457.9857,24.8224,18.1312,7.9674,2.8962,2.8706,7e-04,0.9773,2e-04,"2",12,54,NA,NA
"15935","791275835",6657.189,21.7912,8.5353,3.0037,3.7315,2.7297,2e-04,0.4047,1e-04,"2",12,61,NA,NA
"15936","791275835",3.0799,28.9074,18.202,3.4001,3.0449,2.1487,0.0744,0.421,0.1367,"2",12,70,NA,NA
"15937","791275835",903.9879,16.3982,11.6213,4.7902,1.9166,1.5292,0.0024,0.6102,7e-04,"2",12,88,NA,NA
"15938","791275835",1019.7633,29.6264,14.8134,3.0031,2.0294,1.0053,0.0012,0.3603,4e-04,"2",12,112,NA,NA
"15939","791275835",3.1841,21.6724,15.7277,3.6926,1.2639,1.1628,0.0861,0.5137,0.1613,"2",14,26,NA,NA
"15940","791275835",6.9856,24.2022,21.242,5.6451,3.208,3.0508,0.0736,0.7108,0.1018,"2",14,36,NA,NA
"15941","791275835",192.9319,19.8755,16.5499,3.8419,1.1514,1.1205,0.0096,0.563,0.0029,"2",14,148,NA,NA
"15942","791275835",10.4017,13.293,9.0589,3.3311,1.1369,0.1022,0.0309,0.5757,0.0553,"2",16,70,NA,NA
"15943","791275835",3.8176,16.0828,13.9306,4.7761,0.2787,0.1876,0.0955,0.749,0.1962,"2",18,68,NA,NA
"15944","791275835",45.0066,14.7994,11.9749,4.2952,1.9772,1.5322,0.023,0.5498,0.0122,"2",18,135,NA,NA
"15945","791275835",133.6733,19.3339,10.0287,3.0597,2.0524,1.9497,0.0067,0.4786,0.0036,"2",19,39,NA,NA
"15946","791275835",256.7246,31.4863,15.934,5.2856,1.2646,0.2017,0.0057,0.6393,0.0025,"2",19,61,NA,NA
"15947","791275835",96.9304,17.5928,12.4043,3.0686,1.321,1.0422,0.0108,0.4076,0.0042,"2",19,135,NA,NA
"15948","791275835",3953.771,33.921,30.2636,4.1699,1.1631,0.9911,7e-04,0.3819,1e-04,"2",21,40,NA,NA
"15949","791275835",782.6513,16.5009,14.9722,3.4347,0.0479,0.0195,0.0027,0.5214,7e-04,"2",21,168,NA,NA
"15950","791275835",401.8619,15.2445,13.8173,3.8687,1.3528,0.8437,0.0057,0.6509,0.0016,"2",22,61,NA,NA
"15951","791275835",56469.688,15.1039,9.529,3.6934,0.9907,0.967,0,0.791,0,"2",22,153,NA,NA
"15952","791275835",331.4687,20.4203,16.7377,3.607,1.2753,1.1577,0.0053,0.391,0.0012,"2",23,54,NA,NA
"15953","791275835",4.0773,19.2018,13.4564,6.1019,0.6444,0.313,0.1086,0.7483,0.1835,"2",23,86,NA,NA
"15954","791275835",803.9202,30.3403,26.101,4.8745,2.3591,2.069,0.0032,0.5578,7e-04,"2",23,88,NA,NA
"15955","791275835",6.7158,12.9359,10.52,4.1383,0.1827,0.0885,0.0535,0.8477,0.1262,"2",23,129,NA,NA
"15956","791275835",4.4656,21.5602,17.1817,3.9989,1.154,1.0728,0.0746,0.5557,0.1244,"2",23,171,NA,NA
"15957","791275835",5.0003,4.7017,3.4494,3.3693,0.1356,0.0629,0.0585,1.0707,0.2141,"2",24,82,NA,NA
"15958","791275835",1333.9452,10.7078,6.8027,3.9607,1.0031,0.004,0.0012,1.1077,8e-04,"2",26,32,NA,NA
"15959","791275835",9.2638,28.3611,18.4178,3.1354,2.0149,1.9058,0.0383,0.3674,0.0397,"2",26,44,NA,NA
"15960","791275835",209.7098,18.1908,10.1742,4.889,1.9747,1.8806,0.0073,0.7072,0.0034,"2",26,58,NA,NA
"15961","791275835",3269.337,44.9719,29.1402,7.8402,2.9038,0.9439,0.001,0.7265,2e-04,"2",26,61,NA,NA
"15962","791275835",24.0397,50.1209,32.3617,8.5016,2.9664,1.949,0.0436,0.7142,0.0297,"2",26,112,NA,NA
"15963","791275835",10.3316,16.0388,13.748,5.3024,0.5219,0.3661,0.0549,1.0831,0.1048,"2",26,116,NA,NA
"15964","791275835",3.1886,7.3126,5.6912,3.5456,0.1765,0.1286,0.1362,1.1156,0.3499,"2",26,136,NA,NA
"15965","791275835",670.1459,12.632,9.0801,4.4193,0.0688,0.0026,0.002,1.3754,0.0021,"2",26,170,NA,NA
"15966","791275835",19.794,37.3643,31.4091,6.9495,2.5257,1.2735,0.0498,0.6517,0.0329,"2",28,40,NA,NA
